name,age,gender,department,degree,cgpa,internships,projects,programming_skills,communication_skills,aptitude_score,technical_score,work_experience,certifications,soft_skills,leadership,hackathons,placed,salary_lpa
Student_1480,20,Male,Electrical,BCA,8.78,0,4,96,70,81,77,23,0,41,0,3,1,15.14
Student_1481,20,Male,Mechanical,B.E,8.61,0,4,69,96,63,40,0,0,98,0,1,1,11.73
Student_1482,21,Female,Electrical,MCA,8.56,3,5,90,87,57,84,20,2,71,1,2,1,16.88
Student_1483,20,Male,Electrical,M.Tech,7.86,0,3,99,84,84,81,20,3,57,1,0,1,13.14
Student_1484,21,Male,Information Technology,MCA,7.05,0,2,70,85,32,60,8,5,53,1,4,1,13.64
Student_1485,23,Male,Electrical,MCA,8.17,3,0,83,85,79,61,11,0,77,0,1,1,13.51
Student_1486,20,Male,Civil,B.Tech,8.22,1,4,71,47,56,99,2,2,37,0,2,1,15.27
Student_1487,20,Male,Computer Science,M.Tech,7.21,3,4,66,98,92,85,8,4,69,0,3,1,15.75
Student_1488,20,Female,Computer Science,B.Tech,7.05,3,3,53,94,80,74,5,1,46,0,4,1,15.47
Student_1489,22,Female,Information Technology,MCA,8.53,2,5,75,72,95,39,21,4,92,0,3,1,14.56
Student_1490,21,Male,Computer Science,B.Tech,9.06,3,1,48,79,39,71,2,3,84,0,2,1,11.57
Student_1491,21,Female,Electronics,M.Tech,6.65,3,0,43,91,43,32,8,3,83,0,1,0,0.0
Student_1492,20,Male,Electrical,BCA,7.14,0,3,49,40,93,47,11,0,40,1,1,0,0.0
Student_1493,21,Female,Electronics,B.Tech,7.75,0,0,30,34,57,78,23,1,35,1,0,0,0.0
Student_1494,21,Male,Computer Science,BCA,7.89,1,0,95,99,87,58,19,5,62,0,1,1,12.56
Student_1495,21,Female,Electronics,B.Tech,6.88,2,4,47,68,78,99,22,5,54,0,3,1,14.64
Student_1496,22,Male,Information Technology,B.Tech,9.28,3,2,85,80,64,95,7,2,80,0,1,1,16.81
Student_1497,23,Male,Electrical,B.E,7.82,0,3,60,65,33,36,6,3,79,0,1,0,0.0
Student_1498,21,Male,Computer Science,B.Tech,7.93,0,4,53,66,35,91,13,3,57,1,0,1,13.13
Student_1499,23,Male,Civil,B.E,9.16,1,2,45,32,80,90,8,3,41,0,1,1,12.98
Student_1500,22,Male,Electronics,MCA,6.95,1,3,87,50,36,37,0,4,52,0,0,0,0.0
Student_1501,21,Female,Computer Science,B.Tech,7.31,3,3,65,36,30,56,19,3,65,1,2,1,14.06
Student_1502,20,Female,Civil,B.E,6.15,1,3,61,60,45,96,2,0,47,0,1,0,0.0
Student_1503,21,Male,Electronics,MCA,7.23,3,4,76,31,93,31,4,0,52,1,4,1,13.3
Student_1504,22,Female,Civil,BCA,5.91,0,2,86,86,73,34,22,5,46,0,2,0,0.0
Student_1505,20,Female,Mechanical,B.Tech,8.15,0,3,75,50,80,65,17,4,34,1,1,1,15.11
Student_1506,23,Female,Civil,MCA,7.82,3,3,62,81,75,96,15,1,72,0,2,1,15.42
Student_1507,21,Female,Electronics,B.Tech,7.12,0,0,92,33,69,49,3,0,99,0,4,0,0.0
Student_1508,23,Female,Computer Science,B.E,7.3,0,1,92,32,47,84,6,1,96,0,0,1,13.84
Student_1509,22,Male,Computer Science,B.E,8.16,2,0,97,59,60,78,4,3,95,0,1,1,16.54
Student_1510,21,Female,Electronics,BCA,6.26,0,1,36,85,68,40,15,3,76,0,2,0,0.0
Student_1511,20,Female,Electronics,B.Tech,7.6,0,2,92,86,99,50,12,1,82,0,0,0,0.0
Student_1512,22,Male,Civil,B.Tech,8.1,1,5,43,68,92,73,8,1,34,1,2,1,14.37
Student_1513,21,Male,Electronics,BCA,5.62,2,5,73,72,81,63,17,1,44,1,0,0,0.0
Student_1514,20,Male,Electrical,B.Tech,8.08,2,4,76,78,86,46,18,2,79,0,4,1,15.91
Student_1515,23,Female,Information Technology,B.E,5.73,2,3,44,77,86,44,17,1,99,0,3,0,0.0
Student_1516,21,Male,Electronics,M.Tech,7.28,0,1,30,81,76,69,2,2,93,0,0,0,0.0
Student_1517,20,Female,Civil,M.Tech,6.24,1,2,96,32,87,87,14,0,74,1,2,0,0.0
Student_1518,21,Female,Computer Science,B.Tech,8.83,1,4,92,60,35,58,5,5,37,1,1,1,15.35
Student_1519,21,Other,Information Technology,B.Tech,6.24,1,5,42,88,31,94,6,5,97,1,2,0,0.0
Student_1520,23,Male,Civil,MCA,5.75,2,5,72,60,61,76,23,2,52,1,2,1,12.03
Student_1521,22,Female,Mechanical,B.Tech,7.53,0,2,40,40,33,58,9,4,32,1,4,0,0.0
Student_1522,20,Female,Civil,B.Tech,6.99,2,2,69,76,53,79,18,3,83,1,0,1,12.19
Student_1523,20,Male,Mechanical,B.Tech,5.9,3,3,52,51,43,61,5,0,42,1,2,0,0.0
Student_1524,22,Female,Electrical,B.Tech,7.93,2,0,82,65,97,82,23,1,51,1,4,1,14.59
Student_1525,20,Male,Electrical,MCA,5.41,1,0,70,66,75,98,6,0,77,0,0,0,0.0
Student_1526,21,Female,Electrical,B.Tech,6.36,1,0,64,78,32,85,4,4,97,1,1,0,0.0
Student_1527,20,Male,Computer Science,B.Tech,6.82,2,4,77,95,73,39,7,4,93,0,3,1,13.41
Student_1528,20,Male,Mechanical,B.E,8.2,2,1,63,78,81,35,4,3,41,1,0,0,0.0
Student_1529,23,Male,Computer Science,B.Tech,8.7,1,4,30,99,52,86,14,0,42,0,1,0,0.0
Student_1530,20,Male,Information Technology,B.Tech,8.5,0,2,71,31,91,89,3,1,86,0,4,1,14.18
Student_1531,20,Male,Information Technology,MCA,7.25,2,4,84,84,98,69,4,2,52,0,2,1,13.29
Student_1532,23,Female,Mechanical,M.Tech,5.0,2,0,64,59,98,47,16,0,35,1,0,0,0.0
Student_1533,20,Male,Electronics,B.Tech,7.79,0,1,42,81,36,91,1,0,71,1,4,0,0.0
Student_1534,23,Male,Electrical,B.Tech,8.87,2,1,30,35,61,61,10,1,75,0,2,1,13.79
Student_1535,20,Female,Information Technology,B.Tech,8.63,0,2,50,66,84,50,16,3,99,0,2,0,0.0
Student_1536,20,Female,Mechanical,B.Tech,7.86,2,3,83,32,60,55,10,0,64,0,4,1,16.34
Student_1537,20,Male,Civil,B.E,6.21,2,1,52,76,63,50,0,5,85,1,1,0,0.0
Student_1538,22,Female,Electrical,B.E,6.87,0,4,96,45,52,49,3,2,67,1,1,1,11.72
Student_1539,22,Male,Information Technology,M.Tech,9.33,2,5,53,40,59,52,23,1,94,1,2,1,12.74
Student_1540,21,Female,Civil,MCA,5.98,0,0,59,35,78,77,18,0,64,0,1,0,0.0
Student_1541,20,Male,Computer Science,B.Tech,6.25,1,0,83,48,31,31,8,5,77,0,0,0,0.0
Student_1542,20,Female,Mechanical,MCA,8.34,2,5,72,97,85,55,20,3,97,1,0,1,14.28
Student_1543,22,Other,Electronics,B.E,6.97,1,3,32,98,80,41,0,5,91,0,1,0,0.0
Student_1544,20,Female,Electrical,B.Tech,6.22,3,5,35,35,39,75,1,4,58,1,0,1,13.43
Student_1545,22,Female,Civil,BCA,8.93,3,4,43,98,84,99,21,5,65,0,2,1,14.2
Student_1546,22,Female,Electrical,B.Tech,7.86,3,4,91,71,66,85,16,5,71,0,4,1,17.22
Student_1547,23,Male,Electrical,B.E,7.02,0,0,31,52,52,47,14,4,38,0,1,0,0.0
Student_1548,21,Female,Electronics,M.Tech,6.25,0,3,35,95,61,65,8,5,46,1,0,0,0.0
Student_1549,20,Female,Civil,B.Tech,9.45,0,2,84,46,66,31,19,5,79,1,0,1,13.34
Student_1550,21,Other,Computer Science,MCA,7.38,2,5,73,42,44,58,14,1,35,0,0,0,0.0
Student_1551,23,Male,Mechanical,B.Tech,8.8,1,0,98,46,72,49,10,3,72,1,2,1,13.81
Student_1552,22,Male,Computer Science,BCA,8.29,2,0,45,40,74,65,9,5,63,1,2,1,14.44
Student_1553,22,Female,Civil,B.Tech,6.88,1,3,76,63,55,58,8,5,63,1,2,1,14.88
Student_1554,21,Male,Electrical,B.Tech,6.89,0,5,39,39,62,77,13,0,89,1,3,1,12.97
Student_1555,20,Male,Civil,B.Tech,8.85,2,5,71,45,73,68,15,0,49,0,1,1,13.96
Student_1556,23,Male,Electrical,MCA,8.86,2,3,37,55,65,95,19,1,85,0,3,1,14.49
Student_1557,23,Female,Information Technology,B.Tech,5.52,2,2,93,75,60,34,9,4,84,1,4,0,0.0
Student_1558,23,Male,Electrical,MCA,7.95,1,1,59,90,96,96,6,2,99,1,0,1,13.06
Student_1559,23,Male,Mechanical,B.Tech,7.28,2,5,47,35,91,85,13,3,87,1,0,1,11.35
Student_1560,21,Male,Civil,B.E,6.37,3,1,98,74,56,79,14,0,65,1,1,1,14.22
Student_1561,21,Female,Civil,B.Tech,7.66,2,0,34,37,80,87,6,0,55,1,0,0,0.0
Student_1562,20,Female,Mechanical,B.Tech,6.05,3,3,85,99,86,33,1,4,84,1,4,1,13.42
Student_1563,23,Male,Information Technology,MCA,6.93,1,2,65,49,37,44,7,1,94,1,4,0,0.0
Student_1564,22,Male,Mechanical,B.Tech,6.6,0,2,78,89,71,30,1,0,49,0,2,0,0.0
Student_1565,21,Female,Mechanical,M.Tech,6.9,3,5,48,84,85,85,1,1,55,1,0,1,14.39
Student_1566,23,Male,Electrical,B.E,7.33,1,1,91,52,34,54,23,1,64,0,4,1,14.82
Student_1567,22,Female,Electronics,B.E,6.38,0,5,61,52,53,55,18,2,37,0,4,0,0.0
Student_1568,23,Male,Mechanical,B.E,8.97,0,1,59,52,85,72,0,5,51,0,2,1,16.26
Student_1569,23,Female,Mechanical,MCA,7.89,1,1,61,62,95,59,8,1,41,1,3,0,0.0
Student_1570,20,Male,Computer Science,M.Tech,9.19,0,0,50,60,99,74,6,3,84,1,3,0,0.0
Student_1571,21,Female,Computer Science,B.E,7.24,2,4,52,75,72,95,23,1,64,0,2,0,0.0
Student_1572,22,Male,Computer Science,B.E,6.85,2,5,39,62,32,53,10,2,72,0,1,0,0.0
Student_1573,23,Female,Mechanical,B.E,9.16,1,5,64,85,31,92,6,1,35,0,1,1,13.3
Student_1574,20,Other,Electronics,B.Tech,6.82,0,1,63,62,86,67,15,2,70,0,1,1,13.18
Student_1575,21,Female,Electrical,B.E,7.22,0,4,56,51,81,56,11,3,80,0,1,0,0.0
Student_1576,22,Male,Civil,B.Tech,8.12,3,0,98,52,43,94,4,3,78,1,3,1,16.54
Student_1577,23,Male,Computer Science,BCA,6.16,1,3,37,81,39,64,7,0,85,0,4,0,0.0
Student_1578,20,Female,Computer Science,MCA,8.11,0,4,93,39,40,38,3,0,37,0,0,0,0.0
Student_1579,22,Female,Electronics,MCA,7.98,2,0,90,50,91,50,16,1,68,0,0,0,0.0
Student_1580,21,Male,Electrical,BCA,8.67,3,0,31,51,83,89,23,5,63,1,2,1,16.18
Student_1581,20,Male,Computer Science,B.E,8.29,0,0,79,75,96,66,19,1,92,0,3,1,15.09
Student_1582,22,Male,Information Technology,M.Tech,8.7,3,4,44,39,37,69,9,3,78,0,2,1,15.12
Student_1583,21,Female,Computer Science,B.Tech,7.29,2,3,32,61,78,77,11,2,96,1,4,1,13.8
Student_1584,22,Female,Electronics,B.E,6.54,1,0,90,77,94,43,1,2,31,0,3,0,0.0
Student_1585,21,Female,Electrical,B.Tech,9.51,3,3,38,94,67,36,8,0,61,1,3,1,12.52
Student_1586,23,Female,Civil,B.Tech,5.87,1,4,50,60,84,60,0,2,79,0,2,0,0.0
Student_1587,20,Male,Electronics,MCA,5.97,2,1,36,98,72,94,17,5,36,1,0,1,11.4
Student_1588,23,Male,Computer Science,MCA,7.97,0,3,39,72,30,38,21,5,75,1,0,0,0.0
Student_1589,20,Male,Electronics,B.E,9.02,0,1,34,84,60,80,4,1,46,1,3,0,0.0
Student_1590,22,Female,Mechanical,B.Tech,7.59,3,1,88,47,48,98,16,3,35,1,1,1,15.37
Student_1591,21,Male,Information Technology,M.Tech,8.4,3,2,34,94,35,36,14,1,76,0,3,1,13.04
Student_1592,21,Male,Civil,B.Tech,5.4,0,2,83,48,71,39,10,5,59,1,1,0,0.0
Student_1593,20,Male,Electrical,BCA,6.9,0,2,40,39,95,90,17,3,58,1,0,0,0.0
Student_1594,22,Male,Information Technology,MCA,5.53,2,1,94,35,33,37,16,5,52,0,3,0,0.0
Student_1595,20,Female,Information Technology,B.Tech,8.18,3,2,89,75,53,82,6,5,77,1,4,1,16.28
Student_1596,22,Male,Computer Science,B.Tech,5.85,2,3,74,73,76,85,19,1,73,1,2,1,15.52
Student_1597,22,Male,Civil,B.Tech,6.12,2,2,87,43,51,51,15,2,76,0,0,0,0.0
Student_1598,23,Female,Electronics,B.Tech,7.91,1,3,50,91,38,50,7,3,85,0,2,0,0.0
Student_1599,22,Male,Information Technology,B.Tech,8.46,0,0,84,49,43,66,17,1,72,1,4,0,0.0
Student_1600,21,Male,Information Technology,B.Tech,7.24,3,0,45,72,31,65,15,4,35,0,1,0,0.0
Student_1601,22,Male,Computer Science,B.Tech,7.97,3,5,73,66,99,90,2,3,41,1,0,1,15.23
Student_1602,23,Female,Electronics,B.Tech,7.94,1,2,94,71,64,71,3,1,99,1,3,1,13.25
Student_1603,21,Male,Civil,B.Tech,7.18,2,3,80,81,95,97,7,2,50,0,1,1,13.45
Student_1604,20,Female,Information Technology,M.Tech,6.31,0,4,48,94,77,46,1,4,59,0,0,0,0.0
Student_1605,23,Female,Computer Science,B.Tech,7.96,1,0,81,80,54,49,9,2,56,1,3,1,12.64
Student_1606,20,Female,Electronics,MCA,8.01,0,5,91,93,95,46,11,4,99,1,1,1,15.22
Student_1607,22,Male,Civil,B.Tech,8.29,1,2,92,90,48,75,18,5,87,0,0,1,14.41
Student_1608,20,Female,Electronics,B.Tech,7.71,0,5,81,55,42,32,4,2,63,0,0,0,0.0
Student_1609,20,Male,Information Technology,B.Tech,6.23,2,2,81,69,86,90,13,5,77,1,0,1,13.23
Student_1610,23,Male,Computer Science,M.Tech,8.09,0,2,84,43,68,84,15,2,68,0,0,1,14.63
Student_1611,20,Male,Civil,B.Tech,7.4,2,3,81,94,59,99,10,3,75,1,0,1,14.65
Student_1612,22,Male,Electrical,B.E,6.92,2,1,39,97,71,97,21,4,96,1,1,1,14.29
Student_1613,22,Male,Civil,B.Tech,7.11,3,3,86,92,97,34,7,0,77,0,4,1,13.75
Student_1614,20,Male,Mechanical,MCA,6.71,0,5,42,81,49,82,9,4,37,0,1,0,0.0
Student_1615,20,Male,Civil,B.Tech,8.29,1,3,68,89,93,65,0,3,65,1,0,1,13.91
Student_1616,23,Male,Electronics,B.Tech,5.98,0,0,53,85,93,81,9,3,87,1,4,0,0.0
Student_1617,22,Female,Computer Science,MCA,6.41,2,4,44,46,83,91,0,5,32,1,3,1,14.7
Student_1618,20,Female,Electronics,B.Tech,7.07,0,0,49,48,41,70,23,2,54,0,4,0,0.0
Student_1619,23,Male,Civil,B.Tech,9.01,2,0,35,67,36,30,5,5,44,0,2,1,12.03
Student_1620,21,Female,Mechanical,BCA,8.45,3,1,60,59,38,90,19,3,80,1,2,0,0.0
Student_1621,20,Male,Electrical,B.Tech,5.76,2,1,59,81,79,60,2,1,39,1,2,1,13.13
Student_1622,23,Male,Electrical,B.Tech,8.75,0,0,58,81,57,62,6,3,73,1,0,1,12.45
Student_1623,20,Male,Information Technology,B.Tech,8.75,1,0,36,98,99,70,2,1,34,1,1,1,12.61
Student_1624,22,Male,Computer Science,B.Tech,6.23,2,4,72,85,30,93,8,5,94,0,2,0,0.0
Student_1625,23,Male,Information Technology,MCA,5.0,1,2,41,30,56,66,14,0,52,0,1,0,0.0
Student_1626,22,Male,Electrical,B.E,7.33,1,1,89,53,48,44,10,2,58,0,4,1,13.41
Student_1627,22,Male,Civil,B.E,8.52,3,2,31,52,91,81,14,4,85,1,4,1,15.24
Student_1628,21,Male,Computer Science,B.Tech,8.99,3,4,33,74,38,74,19,0,56,0,2,0,0.0
Student_1629,20,Male,Computer Science,M.Tech,6.53,1,4,51,53,58,34,1,2,38,0,3,0,0.0
Student_1630,22,Male,Mechanical,M.Tech,9.15,1,1,58,98,90,67,10,3,93,1,1,1,13.57
Student_1631,23,Male,Mechanical,B.Tech,5.17,0,1,97,50,97,84,14,2,37,0,4,1,13.08
Student_1632,20,Male,Electrical,MCA,7.03,1,5,66,60,94,91,12,4,64,0,3,1,13.78
Student_1633,23,Male,Civil,B.E,6.98,2,3,56,87,75,49,3,1,38,1,3,0,0.0
Student_1634,21,Male,Information Technology,BCA,8.55,2,5,88,55,41,66,4,2,78,0,2,1,13.99
Student_1635,22,Male,Computer Science,B.Tech,8.7,1,1,46,33,36,87,9,1,48,0,4,1,14.22
Student_1636,20,Male,Mechanical,B.Tech,8.35,0,0,92,53,58,70,15,3,95,0,2,1,13.7
Student_1637,22,Female,Mechanical,M.Tech,6.05,0,2,58,55,63,59,23,5,44,0,4,1,11.82
Student_1638,20,Male,Electrical,BCA,8.26,0,1,51,72,65,42,8,1,76,1,3,0,0.0
Student_1639,21,Male,Mechanical,B.Tech,7.91,0,4,51,79,33,33,12,2,30,1,2,0,0.0
Student_1640,22,Male,Mechanical,B.Tech,5.73,0,4,30,68,77,78,7,1,37,1,1,0,0.0
Student_1641,20,Other,Information Technology,BCA,5.33,2,0,77,58,57,97,0,1,49,1,4,1,13.95
Student_1642,21,Female,Computer Science,B.Tech,8.44,3,3,70,65,37,72,9,5,91,0,0,1,15.68
Student_1643,22,Female,Electrical,B.Tech,7.22,3,2,74,40,94,84,8,4,99,1,0,1,14.56
Student_1644,20,Other,Civil,B.E,6.11,2,3,75,42,54,77,3,5,72,0,0,0,0.0
Student_1645,21,Male,Computer Science,B.Tech,7.19,1,2,31,72,46,54,16,3,53,1,0,0,0.0
Student_1646,21,Other,Civil,B.Tech,7.76,3,3,91,90,64,66,6,3,51,1,1,1,14.29
Student_1647,22,Male,Electronics,B.Tech,7.32,0,4,65,66,96,48,5,4,44,1,2,1,13.42
Student_1648,23,Female,Electronics,MCA,5.85,2,1,78,34,87,45,9,3,53,0,1,0,0.0
Student_1649,23,Male,Electrical,B.Tech,9.29,3,1,32,98,36,71,23,4,64,1,2,1,14.87
Student_1650,20,Male,Electrical,M.Tech,8.4,2,4,83,52,78,75,15,1,77,1,2,1,17.23
Student_1651,20,Female,Information Technology,MCA,7.06,1,5,77,82,76,99,10,0,46,0,2,1,12.99
Student_1652,20,Male,Information Technology,M.Tech,7.1,2,2,55,92,92,46,19,2,32,1,0,1,14.04
Student_1653,22,Other,Civil,B.E,7.76,3,5,95,99,97,50,0,0,69,0,2,1,13.55
Student_1654,20,Male,Electrical,B.E,6.27,0,1,75,38,82,41,8,0,46,0,1,0,0.0
Student_1655,20,Female,Computer Science,B.Tech,7.72,2,4,93,43,75,96,12,0,58,0,2,1,16.02
Student_1656,23,Female,Electrical,B.E,6.07,0,5,87,75,54,84,11,0,79,0,0,0,0.0
Student_1657,23,Male,Electronics,MCA,7.33,0,1,44,83,92,53,16,4,92,0,4,1,12.34
Student_1658,23,Female,Mechanical,BCA,6.23,3,0,99,88,96,97,16,3,67,0,3,1,15.0
Student_1659,21,Female,Computer Science,B.Tech,6.28,1,3,81,68,99,79,10,5,94,0,1,1,13.09
Student_1660,22,Female,Civil,B.Tech,9.05,0,5,43,41,96,63,22,1,48,0,1,1,12.47
Student_1661,22,Male,Civil,MCA,7.46,1,0,85,79,74,56,22,1,79,1,1,1,12.83
Student_1662,20,Male,Mechanical,B.Tech,7.61,0,3,60,76,96,69,11,2,98,1,4,1,13.37
Student_1663,22,Female,Civil,BCA,5.39,3,5,90,62,84,35,21,4,45,1,3,0,0.0
Student_1664,22,Male,Electrical,B.Tech,6.8,3,0,42,74,46,42,15,5,81,0,2,0,0.0
Student_1665,21,Male,Electrical,M.Tech,7.86,0,3,48,44,32,95,3,4,63,1,3,1,15.15
Student_1666,23,Male,Civil,BCA,7.59,0,0,54,86,98,44,2,3,91,1,0,0,0.0
Student_1667,22,Female,Electrical,B.E,5.25,3,1,61,33,59,41,1,5,51,0,4,0,0.0
Student_1668,22,Male,Civil,B.Tech,7.61,3,2,74,88,91,90,5,1,97,0,2,1,17.35
Student_1669,22,Female,Civil,BCA,7.77,3,1,45,88,50,96,7,2,85,0,1,1,13.21
Student_1670,23,Other,Mechanical,B.Tech,8.68,2,0,79,78,55,87,1,1,79,0,3,1,15.02
Student_1671,22,Male,Civil,B.Tech,6.74,3,4,31,87,87,37,14,0,32,0,0,0,0.0
Student_1672,21,Male,Computer Science,B.E,5.16,1,1,53,93,66,88,9,2,35,1,2,0,0.0
Student_1673,23,Female,Mechanical,B.Tech,6.4,3,5,76,41,77,48,14,4,76,0,4,1,15.77
Student_1674,22,Male,Electronics,M.Tech,6.3,3,1,48,68,52,30,12,1,63,1,3,0,0.0
Student_1675,23,Female,Electrical,B.Tech,8.14,0,3,60,75,73,94,6,4,52,0,0,0,0.0
Student_1676,20,Female,Computer Science,B.Tech,5.0,0,4,72,95,64,48,14,3,88,1,2,0,0.0
Student_1677,21,Female,Mechanical,MCA,6.95,2,2,47,81,95,76,22,4,63,1,3,1,13.81
Student_1678,23,Male,Information Technology,B.Tech,8.83,3,2,97,71,64,35,7,1,62,0,2,1,15.81
Student_1679,22,Female,Electrical,B.E,7.41,3,4,89,69,36,43,7,5,52,0,1,1,13.92
Student_1680,23,Female,Electrical,M.Tech,8.3,0,0,97,40,81,91,12,1,98,0,3,1,13.82
Student_1681,20,Male,Information Technology,MCA,5.76,1,4,64,52,96,71,19,2,55,1,2,1,12.36
Student_1682,20,Female,Electrical,B.E,5.8,3,4,54,60,91,99,12,4,48,0,4,1,14.77
Student_1683,23,Female,Electronics,BCA,8.84,0,4,99,91,37,42,19,4,77,0,4,1,14.63
Student_1684,21,Female,Electrical,B.Tech,7.5,2,2,80,90,99,92,1,1,32,1,4,1,15.33
Student_1685,22,Male,Civil,B.Tech,7.5,1,2,85,74,54,91,2,1,71,1,2,0,0.0
Student_1686,21,Male,Computer Science,MCA,6.28,0,3,42,37,88,94,9,2,69,1,3,1,13.16
Student_1687,21,Male,Information Technology,MCA,7.5,0,3,90,80,74,33,5,2,47,1,0,0,0.0
Student_1688,23,Male,Electronics,B.E,6.25,2,5,66,62,98,37,0,0,83,1,3,0,0.0
Student_1689,20,Male,Information Technology,B.E,8.59,3,5,84,75,53,67,5,1,33,1,3,1,15.52
Student_1690,23,Other,Computer Science,B.E,10.0,0,0,87,60,72,38,6,0,98,0,3,1,13.96
Student_1691,23,Male,Electrical,B.Tech,7.88,1,0,37,80,77,34,22,0,89,0,0,0,0.0
Student_1692,22,Female,Electrical,MCA,6.77,0,5,36,45,40,86,18,2,42,0,2,0,0.0
Student_1693,21,Male,Electronics,BCA,5.0,2,2,34,40,84,78,8,0,64,1,1,0,0.0
Student_1694,20,Male,Information Technology,B.E,5.72,3,3,75,45,40,89,22,4,43,1,4,1,12.92
Student_1695,22,Male,Information Technology,B.Tech,8.95,3,0,94,94,87,95,20,4,73,0,2,1,15.76
Student_1696,21,Male,Electrical,B.Tech,6.37,1,0,32,35,38,39,6,1,54,0,3,0,0.0
Student_1697,20,Female,Information Technology,B.Tech,7.03,1,2,39,50,42,88,11,5,64,1,2,1,12.51
Student_1698,21,Female,Computer Science,M.Tech,8.06,1,4,64,53,64,33,22,3,96,1,0,1,12.11
Student_1699,23,Female,Electronics,B.E,8.88,3,4,57,88,42,56,10,1,73,0,3,1,15.24
Student_1700,21,Male,Electronics,B.Tech,7.2,1,5,37,55,35,50,8,1,90,0,3,0,0.0
Student_1701,20,Female,Mechanical,B.E,7.0,0,1,72,92,33,46,21,2,73,1,1,0,0.0
Student_1702,22,Male,Electronics,MCA,7.47,3,1,93,99,50,80,15,5,63,0,3,1,16.37
Student_1703,20,Female,Electrical,B.Tech,6.77,0,3,44,75,64,38,10,0,31,1,1,0,0.0
Student_1704,23,Male,Mechanical,B.E,6.83,3,3,30,54,33,86,20,0,36,1,3,1,12.77
Student_1705,23,Male,Electrical,B.E,7.81,0,0,45,71,39,91,17,2,67,1,1,1,14.11
Student_1706,23,Male,Electronics,B.Tech,7.59,2,2,42,76,72,76,8,5,65,1,3,1,13.08
Student_1707,23,Male,Mechanical,B.E,9.53,1,5,62,37,52,35,10,1,65,1,4,1,13.68
Student_1708,20,Male,Electronics,B.E,7.84,2,0,37,88,83,71,1,4,89,0,2,0,0.0
Student_1709,20,Female,Civil,B.Tech,8.55,1,4,55,60,88,74,2,3,36,0,0,1,12.17
Student_1710,21,Female,Civil,B.Tech,6.33,1,2,38,89,32,56,22,1,76,0,3,0,0.0
Student_1711,21,Female,Information Technology,MCA,7.93,1,3,77,72,96,55,1,5,82,1,4,1,13.51
Student_1712,23,Male,Electrical,B.Tech,6.68,3,3,62,90,77,62,20,0,75,1,3,1,13.25
Student_1713,22,Female,Electrical,B.E,7.8,0,4,35,35,87,99,4,3,46,0,1,1,12.56
Student_1714,22,Male,Electrical,B.E,8.09,0,3,33,32,63,30,12,3,58,1,2,0,0.0
Student_1715,23,Male,Information Technology,BCA,7.45,0,0,64,37,30,65,17,4,33,0,1,0,0.0
Student_1716,22,Male,Civil,M.Tech,9.81,2,1,71,91,91,52,23,5,42,0,3,1,17.1
Student_1717,21,Male,Computer Science,BCA,8.83,2,5,42,99,69,68,8,4,86,0,3,1,13.19
Student_1718,21,Female,Computer Science,B.E,8.58,2,0,52,99,32,30,22,3,73,1,3,1,12.14
Student_1719,22,Male,Electrical,B.Tech,8.16,0,4,72,53,41,94,10,0,90,0,1,1,12.69
Student_1720,20,Male,Computer Science,B.Tech,9.16,3,3,62,48,44,61,20,1,78,1,0,1,14.27
Student_1721,22,Female,Electrical,B.Tech,5.96,3,0,38,54,56,97,2,2,46,0,3,0,0.0
Student_1722,22,Male,Electronics,B.Tech,8.77,3,0,57,87,60,40,6,2,86,0,1,1,14.19
Student_1723,22,Female,Information Technology,B.Tech,6.41,3,5,43,47,59,70,14,0,78,1,4,1,14.1
Student_1724,22,Male,Computer Science,B.Tech,6.84,1,0,94,68,90,77,16,0,43,0,0,0,0.0
Student_1725,23,Female,Civil,B.Tech,7.96,2,0,86,75,96,85,19,2,30,0,4,1,14.72
Student_1726,23,Female,Civil,B.Tech,8.63,1,0,51,55,77,30,8,4,83,0,3,1,14.65
Student_1727,22,Female,Electronics,B.Tech,6.25,2,3,46,63,74,74,14,5,80,1,2,1,9.88
Student_1728,21,Female,Civil,BCA,6.89,1,5,39,76,90,40,14,5,36,0,4,1,12.2
Student_1729,20,Female,Information Technology,B.E,7.5,2,1,81,85,48,59,23,2,62,0,3,0,0.0
Student_1730,23,Female,Mechanical,BCA,7.21,3,4,94,43,69,33,2,5,93,0,0,1,15.82
Student_1731,23,Male,Information Technology,B.E,8.25,2,4,49,65,74,34,0,2,85,1,1,1,10.88
Student_1732,22,Male,Mechanical,MCA,10.0,3,1,74,40,49,83,13,2,87,0,4,1,15.83
Student_1733,23,Female,Computer Science,BCA,7.82,3,0,46,31,96,80,0,1,57,0,3,1,12.71
Student_1734,23,Male,Electronics,B.Tech,6.66,0,2,94,75,46,92,4,3,38,0,0,0,0.0
Student_1735,23,Male,Mechanical,MCA,6.1,3,0,50,63,34,79,12,1,54,0,0,0,0.0
Student_1736,22,Male,Mechanical,B.Tech,7.07,3,0,36,48,52,71,6,2,78,0,4,1,14.16
Student_1737,20,Male,Electronics,B.E,6.46,1,2,91,33,87,38,6,5,88,1,0,1,14.08
Student_1738,20,Male,Mechanical,BCA,7.87,2,4,96,96,56,83,8,3,75,0,4,1,15.0
Student_1739,20,Female,Mechanical,B.Tech,7.85,2,5,57,87,45,46,16,1,32,1,2,1,13.51
